artifact_id,museum_id,object_id,title
entity:artifact:2:202504,2,202504,Calligraphy in the Style of Mi Fu (1051-1107)
entity:artifact:2:202505,2,202505,Peonies
entity:artifact:2:202506,2,202506,Stand for Soapstone Brush Holder with Decoration of Figures and Foliage
entity:artifact:2:202507,2,202507,Head from a Tomb Figurine in the Form of a Horse
entity:artifact:2:202508,2,202508,Album of Chinese Export Paintings: Women's Occupations
entity:artifact:2:202509,2,202509,Album of Chinese Export Paintings: Fruits and Nuts
entity:artifact:2:202511,2,202511,Ovoid Jar with Four Small Lug Handles
entity:artifact:2:202514,2,202514,Broad-Shouldered Jar
entity:artifact:2:202523,2,202523,"Cup with Decoration of the Seven Gems and Eight Buddhist Treasures (Babao), Each Presented on a Lotus Base and a Lotus-Petal Mandorla"
entity:artifact:2:202529,2,202529,Ovoid Jar with Short Neck and Rolled Lip
entity:artifact:2:202535,2,202535,Deep Conical Bowl with Stylized Floral Decor (One of Two)
entity:artifact:2:202578,2,202578,Landscape
entity:artifact:2:202581,2,202581,Landscape after Cao Zhibo (1272-1355)
entity:artifact:2:202582,2,202582,"Landscape After Oubo Laoren (Zhao Mengfu, 1254-1322)"
entity:artifact:2:202583,2,202583,Landscape After Li Tang (ca. 1070-ca. 1150)
entity:artifact:2:202603,2,202603,Album of Eight Landscapes by Yun Shou-p'ing
entity:artifact:2:202604,2,202604,ARHAT CROSSING THE SEA
entity:artifact:2:202606,2,202606,TWO FRAGMENTS OF DUCK PINS
entity:artifact:2:202608,2,202608,Pines and Cranes
entity:artifact:2:202614,2,202614,Tomb Figurine in the Form of a Seated Female Musician Playing a Pan Flute (Paixiao)
entity:artifact:2:202634,2,202634,"Small Ovoid Jar with Short, Flaring Neck"
entity:artifact:2:202642,2,202642,"Tomb Figurine in the Form of a Standing, Bridled, Saddled Horse with Right Foreleg Raised and with Blanket over the Saddle"
entity:artifact:2:202666,2,202666,"Water Dropper in the Form of a Silver Ingot with a Handle in the Form of a ""Chilong"" Dragon"
entity:artifact:2:202690,2,202690,"Facsimile of a Bronze Mirror with Abstract Geometric Decor (a forgery purporting to be of Warring-States-period date, 4th-3rd century BC, from Huixian, Henan province)"
entity:artifact:2:202691,2,202691,Circular Dish with Decoration of Bamboo Shoot and Fruiting Cherry Branch
entity:artifact:2:202692,2,202692,Monkeys in Landscape
entity:artifact:2:202693,2,202693,Landscape After Juran (active ca. 960-965)
entity:artifact:2:202694,2,202694,Landscape After Mi Fei (1051-1107)
entity:artifact:2:202700,2,202700,White Cat and Red Flowers
entity:artifact:2:202701,2,202701,"Flying Snow in the Mountains, After Li Cheng"
entity:artifact:2:202703,2,202703,Number 18
entity:artifact:2:202712,2,202712,Tomb Figurine in the Form of a Female Equestrian on a Galloping Horse
entity:artifact:2:202713,2,202713,DANCING GIRL FACING RIGHT
entity:artifact:2:202734,2,202734,Small Jar with Stylized Floral and Animal Design
entity:artifact:2:202745,2,202745,Sherd: Fragment of a Small Bowl with Everted Lip
entity:artifact:2:202746,2,202746,Sherd: Fragment of a Vessel
entity:artifact:2:202747,2,202747,Sherd: Fragment of a Vessel
entity:artifact:2:202748,2,202748,Sherd: Fragment of a Vessel
entity:artifact:2:202749,2,202749,Sherd: Fragment of a Vessel
entity:artifact:2:202750,2,202750,Sherd: Fragment of a Vessel
entity:artifact:2:202752,2,202752,Mountain Lake Landscape
entity:artifact:2:202753,2,202753,LANDSCAPE
entity:artifact:2:202754,2,202754,Snowscape
entity:artifact:2:202758,2,202758,Album of Chinese Export Paintings: Butterflies and Flowers
entity:artifact:2:202759,2,202759,Jade Cylindrical Tube (one of a pair)
entity:artifact:2:202760,2,202760,Jade Stylus-Like Object
entity:artifact:2:202761,2,202761,Funnel-Shaped Jade Tube
entity:artifact:2:202762,2,202762,Concave-Walled Jade Cylinder (One of a Pair)
entity:artifact:2:202763,2,202763,Jade Cylindrical Handle or Plug
entity:artifact:2:202764,2,202764,Jade Fish Sihouette (one of a pair)
entity:artifact:2:202765,2,202765,Jade Semicircular Fish Figure
entity:artifact:2:202766,2,202766,"Jade Fish, Recarved from a Handle"
entity:artifact:2:202767,2,202767,Curved Jade Fish with Hooked Nose
entity:artifact:2:202768,2,202768,Moon and Melon
entity:artifact:2:202769,2,202769,Bamboo in Rain
entity:artifact:2:202770,2,202770,Jade Curved Fish with Jagged Dorsal Fin
entity:artifact:2:202771,2,202771,Jade Fish Sihouette (one of a pair)
entity:artifact:2:202772,2,202772,Curved Jade Fish Silhouette
entity:artifact:2:202773,2,202773,Jade Fish
entity:artifact:2:202774,2,202774,Elongated Jade Fish Silhouette
entity:artifact:2:202775,2,202775,"Jade Fish, Recarved from a Handle"
entity:artifact:2:202776,2,202776,Imperial Robe with Dragon Decor
entity:artifact:2:202777,2,202777,"Kiln Furniture: Cup-Shaped, Circular Firing Stand with Six Spurs"
entity:artifact:2:202778,2,202778,Kiln Furniture: Circular Firing Stand with Five Small Spurs
entity:artifact:2:202779,2,202779,"Sherd: Fragment of the Side Wall of a Jar or Wide-Mouthed Bowl with Decoration of Rolling, White-Capped Waves"
entity:artifact:2:202780,2,202780,Sherd: Fragment of the Wall of a Bowl with Rising Leaf or Lotus Petal Decor on the Exterior and with Stylized Foliate Decor on the Interior
entity:artifact:2:202781,2,202781,Sherd: Vertical Footring and Fragment of the Floor and Lower Side Wall of a Bowl with Decoration of a Lotus Blossom on the Interior Floor
entity:artifact:2:202782,2,202782,"Small Covered Ovoid Jar, the Jar with Short, Flaring Neck, the Lightly Domed Cover with Small, Lotus-Bud-Shaped Knob"
entity:artifact:2:202783,2,202783,Curved Jade Fish Silhouette
entity:artifact:2:202784,2,202784,Jade Fish Sihouette (one of a pair)
entity:artifact:2:202785,2,202785,Jade Fish Sihouette (one of a pair)
entity:artifact:2:202786,2,202786,Jade Fish Sihouette (one of a pair)
entity:artifact:2:202787,2,202787,Jade Fish Silhouette
entity:artifact:2:202788,2,202788,Jade Fish Silhouette
entity:artifact:2:202789,2,202789,Elongated Jade Fish Sihouette (one of a pair)
entity:artifact:2:202790,2,202790,Elongated Jade Fish Sihouette (one of a pair)
entity:artifact:2:202791,2,202791,Waves in the Moonlight
entity:artifact:2:202793,2,202793,Landscape Illustrations and Leaves 6 through 10 from Chapter Thirteen of the Imperial Commentary on the Buddhist Canon (Tripitaka) Commissioned by Emperor Taizong (r. 976-997)
entity:artifact:2:202794,2,202794,Landscape After Xu Ben (1335-1380)
entity:artifact:2:202802,2,202802,Compressed Globular Jarlet with Thickened Lip and Brown Glaze
entity:artifact:2:202804,2,202804,Landscape After Wu Zhen (1280-1354)
entity:artifact:2:202805,2,202805,Zhang Yiniang Pinning Her Hair
entity:artifact:2:202806,2,202806,Winter Landscape
entity:artifact:2:202808,2,202808,Lake and Mountain Scene after Rain in Autumn
entity:artifact:2:202809,2,202809,Album of Chinese Export Paintings: Scenic Views
entity:artifact:2:202829,2,202829,Sherd: Fragment of a Vessel
entity:artifact:2:202830,2,202830,Sherd: Fragment of a Vessel
entity:artifact:2:202831,2,202831,Lakeside Pavilion in a Bamboo Grove
entity:artifact:2:202833,2,202833,Album of Chinese Export Paintings: Boats
entity:artifact:2:202837,2,202837,Elongated Pear-Shaped Vase with Flambé Glaze
entity:artifact:2:202842,2,202842,Landscape After Wang Meng (ca. 1308-1385)
entity:artifact:2:202846,2,202846,"Reproduction of a Han Dynasty Reclining Lion (the original in the Royal Ontario Museum, Toronto, Candada)"
entity:artifact:2:202849,2,202849,‘Hu’ Ritual Scepter
entity:artifact:2:202852,2,202852,Sherd: Fragment of a Vessel
entity:artifact:2:202854,2,202854,Sherd: Fragment of a Vessel
entity:artifact:2:202871,2,202871,Brush Holder in the Form of a Section of a Weathered Pine Trunk with Decoration of Daoist Figures and Foliage
entity:artifact:2:202885,2,202885,Small Bell-Shaped Covered Container
entity:artifact:2:202887,2,202887,MOUNTAINOUS LANDSCAPE WITH PAVILIONS AND A BOAT
entity:artifact:2:202913,2,202913,Finial in the Form of a Dragon Head
entity:artifact:2:202918,2,202918,Stele of a Bodhisattva Seated in Positon of Royal Ease on a Lotus Blossom Under a Canopy (a forgery purporting to be of the Tang dynasty)
entity:artifact:2:202919,2,202919,"Globular, Wide-Mouthed Jar with Two Loop Handles"
entity:artifact:2:202920,2,202920,Tomb Figurine in the Form of a Female Equestrian on a Standing Saddled Horse (one of two)
entity:artifact:2:202922,2,202922,"LARGE PLATE, UNDERGLAZE BLUE AND WHITE"
entity:artifact:2:202923,2,202923,Small Star-Fruit-Shaped Jar with Two Small Eyelets and Brown Spots
entity:artifact:2:202927,2,202927,Tomb Figurine in the Form of a Female Equestrian on a Standing Saddled Horse (one of two)
entity:artifact:2:202931,2,202931,Two-Line Poem in Cursive Script
entity:artifact:2:202936,2,202936,CLOISONNE STEM CUP
entity:artifact:2:202938,2,202938,CARVED STATUETTE IN BUDDHIST ROBE WITH FO CHARACTE R ON CROWN
entity:artifact:2:202947,2,202947,"Tomb Figurine in the Form of a Standing, Bridled, Saddled Horse with Right Foreleg Raised and with Blanket under the Saddle"
entity:artifact:2:202952,2,202952,Small Ovoid Bottle with Blue Splashes
entity:artifact:2:202955,2,202955,Lotus
entity:artifact:2:202958,2,202958,Deep Conical Bowl with Stylized Floral Decor (One of Two)
entity:artifact:2:202975,2,202975,Circular Plate with Decoration of Narcissus and Camellias
entity:artifact:2:202976,2,202976,Small Dish with Decoration of Grasshopper and Dragonfly amid Flowers
entity:artifact:2:202977,2,202977,Fisherman in a Storm
entity:artifact:2:202978,2,202978,Fungi and Bats
entity:artifact:2:202982,2,202982,Ovoid Jarlet with Decoration of Two Fruiting Peach Branches
entity:artifact:2:202988,2,202988,PHOENIX AND LION
entity:artifact:2:202989,2,202989,AN ARHAT
entity:artifact:2:202990,2,202990,Six-Headed Seated Bodhisattva
entity:artifact:2:202991,2,202991,"The Bodhisattva Simhanâda (""One Who Roars Like a Lion"") Seated on a Lion"
entity:artifact:2:202997,2,202997,Woman's Sleeveless Jacket with Floral Penjing Decoration
entity:artifact:2:202998,2,202998,One of a Pair of Trouser Bands
entity:artifact:2:202999,2,202999,One of a Pair of Trouser Bands
entity:artifact:2:203000,2,203000,Cushion Cover with Auspicious Decoration
entity:artifact:2:203001,2,203001,Imperial Elbow Cushion
entity:artifact:2:203002,2,203002,PAIR OF IMPERIAL ELBOW CUSHIONS
entity:artifact:2:203003,2,203003,PAIR OF IMPERIAL ELBOW CUSHIONS
entity:artifact:2:203004,2,203004,Bodhidharma
entity:artifact:2:203005,2,203005,"Miniature Circular Table with Decoration of a Bird Standing on a Rock amid Blossoming Chrysanthemums and with a Reticulated Border with Seated Figures and ""Chilong"" Dragons"
entity:artifact:2:203006,2,203006,Circular Table with Decoration of a Pheasant Standing on a Rock amid Bamboo and Blossoming Plants
entity:artifact:2:203012,2,203012,"Large Rouleau Vase with Four Ogival Panels Featuring One Landscape, Two Scenes of Flowers and Rocks, and One Scene of Books and Collected Antiquities"
entity:artifact:2:203025,2,203025,LANDSCAPE WITH SCHOLAR AND CRANES
entity:artifact:2:203030,2,203030,CROUCHING LION
entity:artifact:2:203031,2,203031,Seated Green Tara
entity:artifact:2:203032,2,203032,Circluar Plate with Decoration of Bird and Butterfly among Bamboo and Blossoming Plants in a Garden
entity:artifact:2:203040,2,203040,Lama Priest's Robe
entity:artifact:2:203041,2,203041,Imperial Robe with Dragon Decor
entity:artifact:2:203042,2,203042,Small Sculpture or Mat Weight in the Form of a Reclining Lioness
entity:artifact:2:203046,2,203046,Bodhisattva Seated in Cross-Ankled Pose and Flanked on Either Side by a Seated Lion
entity:artifact:2:203047,2,203047,"Large Covered Ovoid Jar with Four Ogival Panels Featuring One Landscape, Two Scenes of Flowers and Rocks, and One Scene of Books and Collected Antiquities"
entity:artifact:2:203056,2,203056,SPEAR BLADE
entity:artifact:2:203079,2,203079,"Large Covered Ovoid Jar with Four Ogival Panels Featuring One Landscape, Two Scenes of Flowers and Rocks, and One Scene of Books and Collected Antiquities"
entity:artifact:2:203086,2,203086,Scholar at Leisure Beneath a Willow Tree
entity:artifact:2:203087,2,203087,Parinirvana of the Buddha Shakyamuni Surrounded by Twelve Disciples
entity:artifact:2:203124,2,203124,Dish with Qilin Decor
entity:artifact:2:203125,2,203125,Bowl
entity:artifact:2:203126,2,203126,Small Jar with Stylized Floral Design
entity:artifact:2:203127,2,203127,Small Bowl
entity:artifact:2:203128,2,203128,Small Jar with Fish and  Wave Design
entity:artifact:2:203150,2,203150,Lobed Bowl with Foliate Rim
entity:artifact:2:203170,2,203170,Dish with Stylized Sunflower Design
entity:artifact:2:203174,2,203174,Pear-Shaped Bottle with Scrolling Peony Decor
entity:artifact:2:203175,2,203175,"""Lei"" Jar with Flaring Lip, Two Animal-Head-Form Lug Handles and Geometric Decor"
entity:artifact:2:203187,2,203187,Dish with Character and Crab Design
entity:artifact:2:203189,2,203189,Oil Lamp in the Form of a Ring Supported by the Leg and Webbed Foot of a Duck or Goose
entity:artifact:2:203191,2,203191,Circular Dish with Everted Rim
entity:artifact:2:203221,2,203221,Dish with Stylized Floral Design
entity:artifact:2:203222,2,203222,Compressed Globular Jarlet with Scrolling Lotus Decor
entity:artifact:2:203223,2,203223,Small Jade Chape for a Scabbard
entity:artifact:2:203224,2,203224,Jade Plaque with Openwork Bird Figure
entity:artifact:2:203225,2,203225,Jade Bead-Like Pendant with Convex Faces
entity:artifact:2:203226,2,203226,Jade Scabbard Buckle
entity:artifact:2:203228,2,203228,Section from a Tomb Furnishing in the Form of a Three-Storied Watchtower (First Storey and Balustraded Balcony of Second Storey with Seated Figure and Four Archers)
entity:artifact:2:203229,2,203229,Section from a Tomb Furnishing in the Form of a Three-Storied Watchtower (Second Storey)
entity:artifact:2:203230,2,203230,Jade Silhouette of Fish with Forepaw
entity:artifact:2:203242,2,203242,Cup with Six Demon Figures in a Rocky Landscape Above Rolling Waves
entity:artifact:2:203243,2,203243,Stem Cup with Domed Cover
entity:artifact:2:203244,2,203244,Foliate Cup with Dragon Handle
entity:artifact:2:203245,2,203245,Stone Mold for Casting a Bronze Mirror
entity:artifact:2:203246,2,203246,"Budong Mingwang (Acala Candamaharosana), ""The Immovable One,"" One of the Five Great Wisdom Kings"
entity:artifact:2:203247,2,203247,Jade Dragon Silhouette
entity:artifact:2:203248,2,203248,Jade Bird Figure
entity:artifact:2:203249,2,203249,"Flat, Curled Jade Dragon (one of a pair)"
entity:artifact:2:203250,2,203250,Ornate Jade Openwork Segment
entity:artifact:2:203251,2,203251,Squarish Jade Bead with Flanges
entity:artifact:2:203252,2,203252,Jade Scabbard Buckle
entity:artifact:2:203253,2,203253,Jade Scabbard Buckle
entity:artifact:2:203254,2,203254,Incense Burner in the Form of a Lotus Blossom (originally with a cover)
entity:artifact:2:203256,2,203256,Fighting Mynah Birds
entity:artifact:2:203257,2,203257,Landscape in the Manner of Wu Zhen
entity:artifact:2:203258,2,203258,Album of Chinese Export Paintings: Insects
entity:artifact:2:203259,2,203259,"Tomb Figurine in the Form of a Standing, Bridled, Saddled Horse with a Blanket over the Saddle"
entity:artifact:2:203260,2,203260,Tomb Figurine in the Form of a Standing Chestnut Horse
entity:artifact:2:203261,2,203261,"Tomb Figure in the Form of a Military Attendant Wearing Boots, 'Liangdang' Breastplate, and Headgear Emblazoned with a Descending Bird in Flight, the Attendant's Hands Clasped at His Chest, and Standing on a Perforated Rocky Base"
entity:artifact:2:203262,2,203262,Scholars in a Mountain Landscape
entity:artifact:2:203266,2,203266,Small Jade Circular Cup
entity:artifact:2:203272,2,203272,'Gu' Ritual Wine Vessel with 'Taotie' and Stylized Dragon Decor
entity:artifact:2:203276,2,203276,Kiln Waster: Circular Bowl with Flaring Lip
entity:artifact:2:203277,2,203277,BUDDHA SEATED ON LOTUS THRONE
entity:artifact:2:203279,2,203279,"Small Circular Mirror with Relief Decoraiton of Lions, Birds, and Insects against a Fruiting Grapevine Arabesque"
