object_id,museum_id,title,artist,artist_province,dynasty,artist_wikidata_id,artist_birth,artist_death,artist_bio,artist_wikipedia_summary,artist_enriched_at,period,period_start_year,period_end_year,type,material,culture,description,provenance,bibliography,dimensions,museum,location,detail_url,image_url,image_urls,iiif_manifest_url,image_path,image_paths,image_count,credit_line,accession_number,crawl_date
205883,2,"Compressed Globular Water Container with Decoration of Auspicious Chinese Characters Reading ""Ji Xiang Ping An""",,Jiangxi,Ming（明）,,,,,,,"Ming dynasty, 1368-1644",1368,1644,Vessels,"Enameled blue-and-white ware: porcelain with decoration reserved in white against an underglaze cobalt-blue ground and overglaze yellow enamel over the reserved decoration; with underglaze cobalt-blue mark reading ""Da Ming Jiajing nian zhi"" reserved against an underglaze cobalt-blue ground within a double circle, the mark and double-circle picked out in yellow enamel",Chinese,"Ming dynasty, 1368-1644 Vessels Enameled blue-and-white ware: porcelain with decoration reserved in white against an underglaze cobalt-blue ground and overglaze yellow enamel over the reserved decoration; with underglaze cobalt-blue mark reading ""Da Ming Jiajing nian zhi"" reserved against an underglaze cobalt-blue ground within a double circle, the mark and double-circle picked out in yellow enamel Chinese",,"Fogg Art Museum, The Use of Blue on Chinese Porcelain of the Ming Dynasty 1368-1644, exh. cat., Harvard University Press (Cambridge, Mass., Spring 1947) no. 30 (not illustrated)",H. 5.3 x Diam. 9.2 cm (2 1/16 x 3 5/8 in.),Harvard Art Museums,"Cambridge, MA, USA",https://www.harvardartmuseums.org/collections/object/205883,"https://nrs.harvard.edu/urn-3:HUAM:VRS37896_dynmc/full/!800,800/0/default.jpg","https://nrs.harvard.edu/urn-3:HUAM:VRS37896_dynmc/full/!800,800/0/default.jpg | https://nrs.harvard.edu/urn-3:HUAM:VRS37874_dynmc/full/!800,800/0/default.jpg | https://nrs.harvard.edu/urn-3:HUAM:VRS37895_dynmc/full/!800,800/0/default.jpg | https://nrs.harvard.edu/urn-3:HUAM:VRS37900_dynmc/full/!800,800/0/default.jpg",https://nrs.harvard.edu/urn-3:HUAM:VRS37896/manifest,C:\Users\Administrator\Desktop\harvard\harvard\205883_1.jpg,C:\Users\Administrator\Desktop\harvard\harvard\205883_1.jpg | C:\Users\Administrator\Desktop\harvard\harvard\205883_2.jpg | C:\Users\Administrator\Desktop\harvard\harvard\205883_3.jpg | C:\Users\Administrator\Desktop\harvard\harvard\205883_4.jpg,4,"Harvard Art Museums/Arthur M. Sackler Museum, Bequest of Samuel C. Davis",1940.269,2026-05-20
205884,2,Circular Dish with Decoration of Daoist Immortal Lü Dongbin Dressed as a Scholar Floating on a Cloud,,Jiangxi,Ming（明）,,,,,,,"Ming dynasty, 1368-1644",1368,1644,Vessels,"Blue-and-white ware: porcelain with decoration painted in underglaze cobalt blue and with overglaze polychrome enamels added at a later date; with underglaze cobalt-blue mark reading ""Tianqi nian zhi"" within a double circle on the base",Chinese,"Ming dynasty, 1368-1644 Vessels Blue-and-white ware: porcelain with decoration painted in underglaze cobalt blue and with overglaze polychrome enamels added at a later date; with underglaze cobalt-blue mark reading ""Tianqi nian zhi"" within a double circle on the base Chinese",,,H. 3.8 x Diam. 16.5 cm (1 1/2 x 6 1/2 in.),Harvard Art Museums,"Cambridge, MA, USA",https://www.harvardartmuseums.org/collections/object/205884,"https://nrs.harvard.edu/urn-3:HUAM:LEG275277/full/!800,800/0/default.jpg","https://nrs.harvard.edu/urn-3:HUAM:LEG275277/full/!800,800/0/default.jpg | https://nrs.harvard.edu/urn-3:HUAM:LEG275278/full/!800,800/0/default.jpg | https://nrs.harvard.edu/urn-3:HUAM:VRS37884/full/!800,800/0/default.jpg",https://nrs.harvard.edu/urn-3:HUAM:LEG275277/manifest,C:\Users\Administrator\Desktop\harvard\harvard\205884_1.jpg,C:\Users\Administrator\Desktop\harvard\harvard\205884_1.jpg | C:\Users\Administrator\Desktop\harvard\harvard\205884_2.jpg | C:\Users\Administrator\Desktop\harvard\harvard\205884_3.jpg,3,"Harvard Art Museums/Arthur M. Sackler Museum, Bequest of Samuel C. Davis",1940.249,2026-05-20
205885,2,Deep Square Dish with Decoration of Golden Carp Swimming among Aquatic Plants,,Jiangxi,Ming（明）,,,,,,,"Ming dynasty, 1368-1644",1368,1644,Vessels,"Porcelain with decoration painted in overglaze red, yellow, green, and black enamels; with underglaze cobalt-blue mark reading ""Da Ming Jiajing nian zhi"" on the base",Chinese,"Ming dynasty, 1368-1644 Vessels Porcelain with decoration painted in overglaze red, yellow, green, and black enamels; with underglaze cobalt-blue mark reading ""Da Ming Jiajing nian zhi"" on the base Chinese",,"John Alexander Pope, ""Ming Porcelains in the Davis Collection"", Bulletin of the Fogg Art Museum, President and Fellows of Harvard College (November 1941), vol. IX, no. 5, pp. 95-100 cover image",H. 5 x W. 11.7 x D. 11.7 cm (1 15/16 x 4 5/8 x 4 5/8 in.),Harvard Art Museums,"Cambridge, MA, USA",https://www.harvardartmuseums.org/collections/object/205885,"https://nrs.harvard.edu/urn-3:HUAM:VRS37885_dynmc/full/!800,800/0/default.jpg","https://nrs.harvard.edu/urn-3:HUAM:VRS37885_dynmc/full/!800,800/0/default.jpg | https://nrs.harvard.edu/urn-3:HUAM:VRS37856_dynmc/full/!800,800/0/default.jpg | https://nrs.harvard.edu/urn-3:HUAM:VRS37864_dynmc/full/!800,800/0/default.jpg",https://nrs.harvard.edu/urn-3:HUAM:VRS37885/manifest,C:\Users\Administrator\Desktop\harvard\harvard\205885_1.jpg,C:\Users\Administrator\Desktop\harvard\harvard\205885_1.jpg | C:\Users\Administrator\Desktop\harvard\harvard\205885_2.jpg | C:\Users\Administrator\Desktop\harvard\harvard\205885_3.jpg,3,"Harvard Art Museums/Arthur M. Sackler Museum, Bequest of Samuel C. Davis",1940.250,2026-05-20
205886,2,Vase with Decoration of Dragons and Clouds,,Jiangxi,Qing（清）,,,,,,,"Qing dynasty, 1644-1911",1644,1911,Vessels,"Enameled porcelain: porcelain with decoration painted in overglaze coral-red, green, and black enamels; with spurious underglaze cobalt blue mark reading ""Da Ming Chenghua nian zhi"" on the base",Chinese,"Qing dynasty, 1644-1911 Vessels Enameled porcelain: porcelain with decoration painted in overglaze coral-red, green, and black enamels; with spurious underglaze cobalt blue mark reading ""Da Ming Chenghua nian zhi"" on the base Chinese",,,H. 22.2 x Diam. 10.5 cm (8 3/4 x 4 1/8 in.),Harvard Art Museums,"Cambridge, MA, USA",https://www.harvardartmuseums.org/collections/object/205886,"https://nrs.harvard.edu/urn-3:HUAM:VRS37853_dynmc/full/!800,800/0/default.jpg","https://nrs.harvard.edu/urn-3:HUAM:VRS37853_dynmc/full/!800,800/0/default.jpg",https://nrs.harvard.edu/urn-3:HUAM:VRS37853/manifest,C:\Users\Administrator\Desktop\harvard\harvard\205886_1.jpg,C:\Users\Administrator\Desktop\harvard\harvard\205886_1.jpg,1,"Harvard Art Museums/Arthur M. Sackler Museum, Bequest of Samuel C. Davis",1940.252,2026-05-20
205887,2,"Small Circular Bowl with Decoration of Two Dragons, Flaming Jewel, and Clouds",,Jiangxi,Qing（清）,,,,,,,"Qing dynasty, 1644-1911",1644,1911,Vessels,"Enameled blue-and-white ware, ""doucai"" type: porcelain with decoration painted in underglaze cobalt blue and overglaze polychrome enamels; with underglaze cobalt blue hallmark reading ""Yuyi Chunyitang"" within a double square on the base",Chinese,"Qing dynasty, 1644-1911 Vessels Enameled blue-and-white ware, ""doucai"" type: porcelain with decoration painted in underglaze cobalt blue and overglaze polychrome enamels; with underglaze cobalt blue hallmark reading ""Yuyi Chunyitang"" within a double square on the base Chinese",,,H. 3.1 x Diam. 8.9 cm (1 1/4 x 3 1/2 in.),Harvard Art Museums,"Cambridge, MA, USA",https://www.harvardartmuseums.org/collections/object/205887,"https://nrs.harvard.edu/urn-3:HUAM:VRS37889_dynmc/full/!800,800/0/default.jpg","https://nrs.harvard.edu/urn-3:HUAM:VRS37889_dynmc/full/!800,800/0/default.jpg",https://nrs.harvard.edu/urn-3:HUAM:VRS37889/manifest,C:\Users\Administrator\Desktop\harvard\harvard\205887_1.jpg,C:\Users\Administrator\Desktop\harvard\harvard\205887_1.jpg,1,"Harvard Art Museums/Arthur M. Sackler Museum, Bequest of Samuel C. Davis",1940.255,2026-05-20
205888,2,"Miniature Lobed ""Meiping""-Type Vase with Floral Decoration",,,Qing（清）,,,,,,,"Qing dynasty, 1644-1911",1644,1911,Vessels,Porcelain with decoration painted in polychrome enamels over a crackled glaze,Chinese,"Qing dynasty, 1644-1911 Vessels Porcelain with decoration painted in polychrome enamels over a crackled glaze Chinese",,,H. 9.5 x Diam. 5.3 cm (3 3/4 x 2 1/16 in.),Harvard Art Museums,"Cambridge, MA, USA",https://www.harvardartmuseums.org/collections/object/205888,"https://nrs.harvard.edu/urn-3:HUAM:VRS37891_dynmc/full/!800,800/0/default.jpg","https://nrs.harvard.edu/urn-3:HUAM:VRS37891_dynmc/full/!800,800/0/default.jpg",https://nrs.harvard.edu/urn-3:HUAM:VRS37891/manifest,C:\Users\Administrator\Desktop\harvard\harvard\205888_1.jpg,C:\Users\Administrator\Desktop\harvard\harvard\205888_1.jpg,1,"Harvard Art Museums/Arthur M. Sackler Museum, Bequest of Samuel C. Davis",1940.259,2026-05-20
205889,2,Small Circular Dish with Lightly Everted Lip,,Jiangxi,Ming（明）,,,,,,,"Ming dynasty, 1368-1644",1368,1644,Vessels,"Monochrome blue ware: porcelain with cobalt blue glaze; with incised mark reading ""Da Ming Jiajing nian zhi"" within an incised double circle, all beneath a cobalt-blue glaze on the base",Chinese,"Ming dynasty, 1368-1644 Vessels Monochrome blue ware: porcelain with cobalt blue glaze; with incised mark reading ""Da Ming Jiajing nian zhi"" within an incised double circle, all beneath a cobalt-blue glaze on the base Chinese",,"Fogg Art Museum, The Use of Blue on Chinese Porcelain of the Ming Dynasty 1368-1644, exh. cat., Harvard University Press (Cambridge, Mass., Spring 1947) no. 26 (not illustrated)",H. 2.3 x Diam. 7.9 cm (7/8 x 3 1/8 in.),Harvard Art Museums,"Cambridge, MA, USA",https://www.harvardartmuseums.org/collections/object/205889,"https://nrs.harvard.edu/urn-3:HUAM:INV227424_dynmc/full/!800,800/0/default.jpg","https://nrs.harvard.edu/urn-3:HUAM:INV227424_dynmc/full/!800,800/0/default.jpg | https://nrs.harvard.edu/urn-3:HUAM:LEG275275/full/!800,800/0/default.jpg | https://nrs.harvard.edu/urn-3:HUAM:LEG275276/full/!800,800/0/default.jpg",https://nrs.harvard.edu/urn-3:HUAM:INV227424/manifest,C:\Users\Administrator\Desktop\harvard\harvard\205889_1.jpg,C:\Users\Administrator\Desktop\harvard\harvard\205889_1.jpg | C:\Users\Administrator\Desktop\harvard\harvard\205889_2.jpg | C:\Users\Administrator\Desktop\harvard\harvard\205889_3.jpg,3,"Harvard Art Museums/Arthur M. Sackler Museum, Bequest of Samuel C. Davis",1940.260,2026-05-20
205890,2,"Circular Dish with Decoration of Heraldic Dragon Pursuing a Flaming Jewel on the Interior, and Two Dragons Striding over Mountains and Rolling Waves on the Exterior",,Jiangxi,Qing（清）,,,,,,,"Qing dynasty, 1644-1911",1644,1911,Vessels,"Enameled procelain: porcelain with decoration painted in overglaze green and black enamels and with molded mountain and wave pattern; with underglaze cobalt blue mark reading ""Da Qing Tongzhi nian zhi"" on the base",Chinese,"Qing dynasty, 1644-1911 Vessels Enameled procelain: porcelain with decoration painted in overglaze green and black enamels and with molded mountain and wave pattern; with underglaze cobalt blue mark reading ""Da Qing Tongzhi nian zhi"" on the base Chinese",,,H. 4.5 x Diam. 18.4 cm (1 3/4 x 7 1/4 in.),Harvard Art Museums,"Cambridge, MA, USA",https://www.harvardartmuseums.org/collections/object/205890,"https://nrs.harvard.edu/urn-3:HUAM:VRS37858_dynmc/full/!800,800/0/default.jpg","https://nrs.harvard.edu/urn-3:HUAM:VRS37858_dynmc/full/!800,800/0/default.jpg",https://nrs.harvard.edu/urn-3:HUAM:VRS37858/manifest,C:\Users\Administrator\Desktop\harvard\harvard\205890_1.jpg,C:\Users\Administrator\Desktop\harvard\harvard\205890_1.jpg,1,"Harvard Art Museums/Arthur M. Sackler Museum, Bequest of Samuel C. Davis",1940.261,2026-05-20
205891,2,Cup with Dragon-and-Cloud Decor,,Jiangxi,Ming（明）,,,,,,,"Ming dynasty, 1368-1644",1368,1644,Vessels,"Enameled blue-and-white ware: porcelain with decoration painted in red enamel on an overglaze yellow enamel ground, the interior with two pairs of underglaze cobalt-blue bowstring lines; with underglaze cobalt-blue mark reading ""Da Ming Jiajing nian zhi"" on the base",Chinese,"Ming dynasty, 1368-1644 Vessels Enameled blue-and-white ware: porcelain with decoration painted in red enamel on an overglaze yellow enamel ground, the interior with two pairs of underglaze cobalt-blue bowstring lines; with underglaze cobalt-blue mark reading ""Da Ming Jiajing nian zhi"" on the base Chinese",,,H. 4.8 x Diam. 8.9 cm (1 7/8 x 3 1/2 in.),Harvard Art Museums,"Cambridge, MA, USA",https://www.harvardartmuseums.org/collections/object/205891,"https://nrs.harvard.edu/urn-3:HUAM:VRS37857/full/!800,800/0/default.jpg","https://nrs.harvard.edu/urn-3:HUAM:VRS37857/full/!800,800/0/default.jpg",https://nrs.harvard.edu/urn-3:HUAM:VRS37857/manifest,C:\Users\Administrator\Desktop\harvard\harvard\205891_1.jpg,C:\Users\Administrator\Desktop\harvard\harvard\205891_1.jpg,1,"Harvard Art Museums/Arthur M. Sackler Museum, Bequest of Samuel C. Davis",1940.262,2026-05-20
205892,2,SMALL RING,,,,,,,,,,20th century,1901,2000,Ritual Implements,Stone,Chinese,20th century Ritual Implements Stone Chinese,,,,Harvard Art Museums,"Cambridge, MA, USA",https://www.harvardartmuseums.org/collections/object/205892,"https://nrs.harvard.edu/urn-3:HUAM:CARP14320_dynmc/full/!800,800/0/default.jpg","https://nrs.harvard.edu/urn-3:HUAM:CARP14320_dynmc/full/!800,800/0/default.jpg",https://nrs.harvard.edu/urn-3:HUAM:CARP14320/manifest,C:\Users\Administrator\Desktop\harvard\harvard\205892_1.jpg,C:\Users\Administrator\Desktop\harvard\harvard\205892_1.jpg,1,"Harvard Art Museums/Arthur M. Sackler Museum, Gift of Grenville L. Winthrop, Class of 1886",1941.187,2026-05-20
205893,2,SMALL SEAL,,,,,,,,,,20th century,1901,2000,Seals,Stone,Chinese,20th century Seals Stone Chinese,,,,Harvard Art Museums,"Cambridge, MA, USA",https://www.harvardartmuseums.org/collections/object/205893,"https://nrs.harvard.edu/urn-3:HUAM:CARP14290_dynmc/full/!800,800/0/default.jpg","https://nrs.harvard.edu/urn-3:HUAM:CARP14290_dynmc/full/!800,800/0/default.jpg | https://nrs.harvard.edu/urn-3:HUAM:CARP14291_dynmc/full/!800,800/0/default.jpg",https://nrs.harvard.edu/urn-3:HUAM:CARP14290/manifest,C:\Users\Administrator\Desktop\harvard\harvard\205893_1.jpg,C:\Users\Administrator\Desktop\harvard\harvard\205893_1.jpg | C:\Users\Administrator\Desktop\harvard\harvard\205893_2.jpg,2,"Harvard Art Museums/Arthur M. Sackler Museum, Gift of Grenville L. Winthrop, Class of 1886",1941.190,2026-05-20
205894,2,BRACELET,,,,,,,,,,20th century,1901,2000,Ritual Implements,Stone,Chinese,20th century Ritual Implements Stone Chinese,,,,Harvard Art Museums,"Cambridge, MA, USA",https://www.harvardartmuseums.org/collections/object/205894,"https://nrs.harvard.edu/urn-3:HUAM:CARP14326_dynmc/full/!800,800/0/default.jpg","https://nrs.harvard.edu/urn-3:HUAM:CARP14326_dynmc/full/!800,800/0/default.jpg",https://nrs.harvard.edu/urn-3:HUAM:CARP14326/manifest,C:\Users\Administrator\Desktop\harvard\harvard\205894_1.jpg,C:\Users\Administrator\Desktop\harvard\harvard\205894_1.jpg,1,"Harvard Art Museums/Arthur M. Sackler Museum, Gift of Grenville L. Winthrop, Class of 1886",1941.196,2026-05-20
205895,2,Large Jade Ring,,,,,,,,,,20th century,1901,2000,Ritual Implements,Stone,Chinese,20th century Ritual Implements Stone Chinese,,,,Harvard Art Museums,"Cambridge, MA, USA",https://www.harvardartmuseums.org/collections/object/205895,"https://nrs.harvard.edu/urn-3:HUAM:CARP14344_dynmc/full/!800,800/0/default.jpg","https://nrs.harvard.edu/urn-3:HUAM:CARP14344_dynmc/full/!800,800/0/default.jpg",https://nrs.harvard.edu/urn-3:HUAM:CARP14344/manifest,C:\Users\Administrator\Desktop\harvard\harvard\205895_1.jpg,C:\Users\Administrator\Desktop\harvard\harvard\205895_1.jpg,1,"Harvard Art Museums/Arthur M. Sackler Museum, Gift of Grenville L. Winthrop, Class of 1886",1941.197,2026-05-20
205896,2,Small Circular Bowl with Lightly Flaring Lip and Decoration of a Fruiting Tree on the Interior and Alternating Fruiting and Flowering Branches on the Exterior,,Jiangxi,Qing（清）,,,,,,,"Qing dynasty, 1644-1911",1644,1911,Vessels,"Enameled blue-and-white ware: porcelain with decoration painted in underglaze cobalt blue and overglaze yellow enamel; with spurious underglaze cobalt blue mark reading ""Da Ming Hongzhi nian zhi"" within a double circle on the base",Chinese,"Qing dynasty, 1644-1911 Vessels Enameled blue-and-white ware: porcelain with decoration painted in underglaze cobalt blue and overglaze yellow enamel; with spurious underglaze cobalt blue mark reading ""Da Ming Hongzhi nian zhi"" within a double circle on the base Chinese",,"Fogg Art Museum, The Use of Blue on Chinese Porcelain of the Ming Dynasty 1368-1644, exh. cat., Harvard University Press (Cambridge, Mass., Spring 1947) no. 27 (not illustrated)",H. 3.8 x Diam. 9.9 cm (1 1/2 x 3 7/8 in.),Harvard Art Museums,"Cambridge, MA, USA",https://www.harvardartmuseums.org/collections/object/205896,"https://nrs.harvard.edu/urn-3:HUAM:INV029484_dynmc/full/!800,800/0/default.jpg","https://nrs.harvard.edu/urn-3:HUAM:INV029484_dynmc/full/!800,800/0/default.jpg | https://nrs.harvard.edu/urn-3:HUAM:INV029483_dynmc/full/!800,800/0/default.jpg",https://nrs.harvard.edu/urn-3:HUAM:INV029484/manifest,C:\Users\Administrator\Desktop\harvard\harvard\205896_1.jpg,C:\Users\Administrator\Desktop\harvard\harvard\205896_1.jpg | C:\Users\Administrator\Desktop\harvard\harvard\205896_2.jpg,2,"Harvard Art Museums/Arthur M. Sackler Museum, Bequest of Samuel C. Davis",1940.271,2026-05-20
205897,2,Small Vessel in the Form of a Shoe,,,Ming（明）,,,,,,,"Ming dynasty, 1368-1644",1368,1644,Vessels,Porcelain with decoration in underglaze cobalt blue and overglaze red and green enamels,Chinese,Overglaze enamels probably added at a later date,,,4.8 x 12 x 5 cm (1 7/8 x 4 3/4 x 1 15/16 in.),Harvard Art Museums,"Cambridge, MA, USA",https://www.harvardartmuseums.org/collections/object/205897,"https://nrs.harvard.edu/urn-3:HUAM:INV227425_dynmc/full/!800,800/0/default.jpg","https://nrs.harvard.edu/urn-3:HUAM:INV227425_dynmc/full/!800,800/0/default.jpg",https://nrs.harvard.edu/urn-3:HUAM:INV227425/manifest,C:\Users\Administrator\Desktop\harvard\harvard\205897_1.jpg,C:\Users\Administrator\Desktop\harvard\harvard\205897_1.jpg,1,"Harvard Art Museums/Arthur M. Sackler Museum, Bequest of Samuel C. Davis",1940.272,2026-05-20
205898,2,Covered Ovoid Jar with Decoration of a Peony Arabesque,,Jiangxi,Qing（清）,,,,,,,"Qing dynasty, 1644-1911",1644,1911,Vessels,"Enameled blue-and-white ware: porcelain with decoration painted in overglaze yellow, green, and black enamels on the upper portion and the lower portion with an underglaze cobalt powder blue ground; with underglaze cobalt-blue double circle on base",Chinese,"Qing dynasty, 1644-1911 Vessels Enameled blue-and-white ware: porcelain with decoration painted in overglaze yellow, green, and black enamels on the upper portion and the lower portion with an underglaze cobalt powder blue ground; with underglaze cobalt-blue double circle on base Chinese",,,H. 26.6 x Diam. 21.5 cm (10 1/2 x 8 7/16 in.),Harvard Art Museums,"Cambridge, MA, USA",https://www.harvardartmuseums.org/collections/object/205898,"https://nrs.harvard.edu/urn-3:HUAM:VRS37837_dynmc/full/!800,800/0/default.jpg","https://nrs.harvard.edu/urn-3:HUAM:VRS37837_dynmc/full/!800,800/0/default.jpg",https://nrs.harvard.edu/urn-3:HUAM:VRS37837/manifest,C:\Users\Administrator\Desktop\harvard\harvard\205898_1.jpg,C:\Users\Administrator\Desktop\harvard\harvard\205898_1.jpg,1,"Harvard Art Museums/Arthur M. Sackler Museum, Bequest of Samuel C. Davis",1940.276.A-B,2026-05-20
205899,2,"""Flowers"" Volume of the Ten Bamboo Studio Manual of Calligraphy and Painting (Shizhuzhai shuhua pu)",Hu Zhengyan 胡正言,,Ming（明）,Q15430363,1584-01-01,1674-01-01,胡正言,胡正言（约1584年—1674年），字曰從，号十竹主人，安徽休宁人，明末清初书画篆刻家、出版家。代表作为《十竹齋書畫譜》和《十竹齋箋譜》。,2026-05-21,Ming (1368-1644) to Qing (1644-1911) dynasty,1368,1644,Prints,Book cover and loose calligraphic sheets from a woodblock printed book; ink on paper,Chinese,Ming (1368-1644) to Qing (1644-1911) dynasty Prints Book cover and loose calligraphic sheets from a woodblock printed book; ink on paper Hu Zhengyan 胡正言 Chinese,,,,Harvard Art Museums,"Cambridge, MA, USA",https://www.harvardartmuseums.org/collections/object/205899,"https://nrs.harvard.edu/urn-3:HUAM:INV110869_dynmc/full/!800,800/0/default.jpg","https://nrs.harvard.edu/urn-3:HUAM:INV110869_dynmc/full/!800,800/0/default.jpg | https://nrs.harvard.edu/urn-3:HUAM:INV110870_dynmc/full/!800,800/0/default.jpg | https://nrs.harvard.edu/urn-3:HUAM:INV110871_dynmc/full/!800,800/0/default.jpg | https://nrs.harvard.edu/urn-3:HUAM:INV110872_dynmc/full/!800,800/0/default.jpg | https://nrs.harvard.edu/urn-3:HUAM:INV110873_dynmc/full/!800,800/0/default.jpg | https://nrs.harvard.edu/urn-3:HUAM:INV110874_dynmc/full/!800,800/0/default.jpg | https://nrs.harvard.edu/urn-3:HUAM:INV110875_dynmc/full/!800,800/0/default.jpg | https://nrs.harvard.edu/urn-3:HUAM:INV110876_dynmc/full/!800,800/0/default.jpg | https://nrs.harvard.edu/urn-3:HUAM:INV110877_dynmc/full/!800,800/0/default.jpg | https://nrs.harvard.edu/urn-3:HUAM:INV110878_dynmc/full/!800,800/0/default.jpg | https://nrs.harvard.edu/urn-3:HUAM:INV110879_dynmc/full/!800,800/0/default.jpg | https://nrs.harvard.edu/urn-3:HUAM:INV110880_dynmc/full/!800,800/0/default.jpg | https://nrs.harvard.edu/urn-3:HUAM:INV110881_dynmc/full/!800,800/0/default.jpg | https://nrs.harvard.edu/urn-3:HUAM:INV110882_dynmc/full/!800,800/0/default.jpg | https://nrs.harvard.edu/urn-3:HUAM:INV110883_dynmc/full/!800,800/0/default.jpg | https://nrs.harvard.edu/urn-3:HUAM:INV110884_dynmc/full/!800,800/0/default.jpg | https://nrs.harvard.edu/urn-3:HUAM:INV110885_dynmc/full/!800,800/0/default.jpg | https://nrs.harvard.edu/urn-3:HUAM:INV110886_dynmc/full/!800,800/0/default.jpg | https://nrs.harvard.edu/urn-3:HUAM:INV110887_dynmc/full/!800,800/0/default.jpg | https://nrs.harvard.edu/urn-3:HUAM:INV110888_dynmc/full/!800,800/0/default.jpg | https://nrs.harvard.edu/urn-3:HUAM:INV110889_dynmc/full/!800,800/0/default.jpg | https://nrs.harvard.edu/urn-3:HUAM:INV110890_dynmc/full/!800,800/0/default.jpg | https://nrs.harvard.edu/urn-3:HUAM:INV110891_dynmc/full/!800,800/0/default.jpg",https://nrs.harvard.edu/urn-3:HUAM:INV110869/manifest,C:\Users\Administrator\Desktop\harvard\harvard\205899_1.jpg,C:\Users\Administrator\Desktop\harvard\harvard\205899_1.jpg | C:\Users\Administrator\Desktop\harvard\harvard\205899_2.jpg | C:\Users\Administrator\Desktop\harvard\harvard\205899_3.jpg | C:\Users\Administrator\Desktop\harvard\harvard\205899_4.jpg | C:\Users\Administrator\Desktop\harvard\harvard\205899_5.jpg | C:\Users\Administrator\Desktop\harvard\harvard\205899_6.jpg | C:\Users\Administrator\Desktop\harvard\harvard\205899_7.jpg | C:\Users\Administrator\Desktop\harvard\harvard\205899_8.jpg | C:\Users\Administrator\Desktop\harvard\harvard\205899_9.jpg | C:\Users\Administrator\Desktop\harvard\harvard\205899_10.jpg | C:\Users\Administrator\Desktop\harvard\harvard\205899_11.jpg | C:\Users\Administrator\Desktop\harvard\harvard\205899_12.jpg | C:\Users\Administrator\Desktop\harvard\harvard\205899_13.jpg | C:\Users\Administrator\Desktop\harvard\harvard\205899_14.jpg | C:\Users\Administrator\Desktop\harvard\harvard\205899_15.jpg | C:\Users\Administrator\Desktop\harvard\harvard\205899_16.jpg | C:\Users\Administrator\Desktop\harvard\harvard\205899_17.jpg | C:\Users\Administrator\Desktop\harvard\harvard\205899_18.jpg | C:\Users\Administrator\Desktop\harvard\harvard\205899_19.jpg | C:\Users\Administrator\Desktop\harvard\harvard\205899_20.jpg | C:\Users\Administrator\Desktop\harvard\harvard\205899_21.jpg | C:\Users\Administrator\Desktop\harvard\harvard\205899_22.jpg | C:\Users\Administrator\Desktop\harvard\harvard\205899_23.jpg,23,"Harvard Art Museums/Arthur M. Sackler Museum, Francis H. Burr Memorial Fund",1940.165.F,2026-05-20
